NCT ID;Title;Status;Phase;Study Type;Enrollment;Conditions
NCT00762255;A Phase I Trial of Vorinostat in Combination With Bevacizumab & Irinotecan in Recurrent Glioblastoma;COMPLETED;['PHASE1'];INTERVENTIONAL;19.0;['Glioblastoma']
NCT01327612;Open Label Extension Study of Conatumumab and Ganitumab (AMG 479);COMPLETED;['PHASE2'];INTERVENTIONAL;12.0;['Advanced Solid Tumors', 'Carcinoid', 'Colorectal Cancer', 'Locally Advanced', 'Lymphoma', 'Metastatic Cancer', 'Non-Small Cell Lung Cancer', 'Sarcoma', 'Solid Tumors']
NCT00625651;Phase 1b/2 Study of AMG 655 With mFOLFOX6 and Bevacizumab for First-Line Metastatic Colorectal Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;202.0;['Metastatic Colorectal Cancer', 'Colon Cancer', 'Colorectal Cancer', 'Rectal Cancer']
NCT01617148;Wet Macular Degeneration Study to Compare Ranibizumab or Bevacizumab to Aflibercept;COMPLETED;['PHASE4'];INTERVENTIONAL;26.0;['Exudative Macular Degeneration']
NCT00946712;S0819: Carboplatin and Paclitaxel With or Without Bevacizumab and/or Cetuximab in Treating Patients With Stage IV or Recurrent Non-Small Cell Lung Cancer;TERMINATED;['PHASE3'];INTERVENTIONAL;1333.0;['Recurrent Large Cell Lung Carcinoma', 'Recurrent Lung Adenocarcinoma', 'Recurrent Squamous Cell Lung Carcinoma', 'Stage IV Large Cell Lung Carcinoma', 'Stage IV Lung Adenocarcinoma', 'Stage IV Squamous Cell Lung Carcinoma']
NCT02521051;Phase I/II Trial of Alectinib and Bevacizumab in Patients With Advanced, Anaplastic Lymphoma Kinase (ALK)-Positive, Non-Small Cell Lung Cancer;UNKNOWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;43.0;['Non-Small Cell Lung Cancer (NSCLC)']
NCT03329248;QUILT-3.060: NANT Pancreatic Cancer Vaccine: Molecularly Informed Integrated Immunotherapy in Subjects With Pancreatic Cancer Who Have Progressed on or After Standard-of-care Therapy;UNKNOWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;80.0;['Pancreatic Cancer']
NCT00548548;A Study of Bevacizumab in Combination With Capecitabine and Cisplatin as First-line Therapy in Patients With Advanced Gastric Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;774.0;['Adenocarcinoma']
NCT00049088;Bortezomib and Docetaxel in Treating Patients With Advanced Solid Tumors;TERMINATED;['PHASE1'];INTERVENTIONAL;24.0;['Unspecified Adult Solid Tumor, Protocol Specific']
NCT01727089;Bevacizumab With or Without TRC105 in Treating Patients With Metastatic Kidney Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;59.0;['Clear Cell Renal Cell Carcinoma', 'Recurrent Renal Cell Carcinoma', 'Stage IV Renal Cell Cancer', 'Type 1 Papillary Renal Cell Carcinoma', 'Type 2 Papillary Renal Cell Carcinoma']
NCT00556088;LBH589, Paclitaxel, Carboplatin +/- Bevacizumab for Solid Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;40.0;['Solid Tumors']
NCT00741988;Ixabepilone and Carboplatin +/- Bevacizumab in Advanced Non-Small-Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;82.0;['Non-Small Cell Lung Cancer']
NCT00984438;Surgery With Implantable Biodegradable Carmustine (BCNU) Wafer Followed by Chemo for Patients With Recurrent Glioblastoma Multiforme;WITHDRAWN;['PHASE1', 'PHASE2'];INTERVENTIONAL;0.0;['Glioblastoma Multiforme']
NCT00737438;Pre-operative Chemotherapy Plus Bevacizumab With Early Salvage Therapy Based on PET Assessment of Response in Patients With Locally Advanced But Resectable Gastric and GEJ Adenocarcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;22.0;['Esophageal Cancer', 'Gastric Cancer']
NCT00795665;Bevacizumab and Carmustine in Treating Patients With Relapsed or Progressive High-Grade Glioma;COMPLETED;['PHASE2'];INTERVENTIONAL;7.0;['Glioma']
NCT00378638;Dose-Dense Chemotherapy Plus Bevacizumab in High Risk Lymph Node Positive Breast Cancer: A Pilot Study;UNKNOWN;['PHASE2'];INTERVENTIONAL;30.0;['Breast Cancer']
NCT02032238;Clinical Efficacy of Bevacizumab Combined With Navigated Laser in Patients With Clinically Significant Macula Edema;TERMINATED;['NA'];INTERVENTIONAL;12.0;['Clinically Significant Macular Edema']
NCT04607421;A Study of Encorafenib Plus Cetuximab With or Without Chemotherapy in People With Previously Untreated Metastatic Colorectal Cancer;RECRUITING;['PHASE3'];INTERVENTIONAL;815.0;['Neoplasms']
NCT01898130;Bevacizumab in Pats w/ Recurrent ST Brain Metas Who Have Failed Whole Brain Radiation Therapy;COMPLETED;['PHASE2'];INTERVENTIONAL;27.0;['Metastatic Cancer', 'Unspecified Adult Solid Tumor, Protocol Specific']
NCT00557492;Efficacy of Neoadjuvant Chemoradiation for Potentially Resectable Pancreas Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;59.0;['Pancreatic Cancer']
NCT00368992;S0536: Cetuximab, Paclitaxel, Carboplatin, and Bevacizumab in Treating Patients With Advanced Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;110.0;['Adenocarcinoma of the Lung', 'Adenosquamous Cell Lung Cancer', 'Bronchoalveolar Cell Lung Cancer', 'Large Cell Lung Cancer', 'Recurrent Non-small Cell Lung Cancer', 'Squamous Cell Lung Cancer', 'Stage IIIB Non-small Cell Lung Cancer', 'Stage IV Non-small Cell Lung Cancer']
NCT03937830;Combined Treatment of Durvalumab, Bevacizumab, Tremelimumab and Transarterial Chemoembolization (TACE) in Subjects With Hepatocellular Carcinoma or Biliary Tract Carcinoma;RECRUITING;['PHASE2'];INTERVENTIONAL;72.0;['Hepatocellular Cancer', 'Hepatocellular Carcinoma', 'Metastatic Hepatocellular Carcinoma']
NCT01332721;Study of TRC105 Combined With Standard-Dose Bevacizumab for Advanced Solid Tumors for Which Bevacizumab is Indicated;COMPLETED;['PHASE1'];INTERVENTIONAL;38.0;['Adult Solid Tumor']
NCT00193492;A Study of Rituximab and Bevacizumab in Patients With Follicular Non-Hodgkin's Lymphoma;COMPLETED;['PHASE2'];INTERVENTIONAL;60.0;['Lymphoma, Follicular']
NCT05087992;A Study to Find the Best Dose of BI 905711 in Combination With Chemotherapy and to Test Whether This Dose Helps People With Advanced Gastrointestinal Cancers;COMPLETED;['PHASE1'];INTERVENTIONAL;13.0;['Gastrointestinal Cancer, Metastatic']
NCT00392392;Preoperative Bevacizumab and Trastuzumab With ABI-007 and Carboplatin in HER2+ Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;29.0;['Breast Cancer']
NCT00079430;Paclitaxel, Bevacizumab And Adjuvant Intraperitoneal Carboplatin in Treating Patients Who Had Initial Debulking Surgery for Stage II, Stage III, or Stage IV Ovarian Epithelial, Primary Peritoneal, or Fallopian Tube Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;113.0;['Brenner Tumor', 'Fallopian Tube Cancer', 'Ovarian Clear Cell Cystadenocarcinoma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Mixed Epithelial Carcinoma', 'Ovarian Mucinous Cystadenocarcinoma', 'Ovarian Serous Cystadenocarcinoma', 'Ovarian Undifferentiated Adenocarcinoma', 'Primary Peritoneal Cavity Cancer', 'Stage II Ovarian Epithelial Cancer', 'Stage III Ovarian Epithelial Cancer', 'Stage IV Ovarian Epithelial Cancer']
NCT00868192;Trial of Pemetrexed and Bevacizumab for Recurrent Ovarian Primary Peritoneal Carcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;38.0;['Ovarian Carcinoma', 'Primary Peritoneal Carcinoma']
NCT01954030;Phase 1/2 CTO + Bevacizumab for Recurrent Glioma Post-Bevacizumab Failure;TERMINATED;['PHASE1'];INTERVENTIONAL;17.0;['Malignant Glioma (WHO Grade III or IV)']
NCT05141721;A Study of a Patient-Specific Neoantigen Vaccine in Combination With Immune Checkpoint Blockade for Patients With Metastatic Colorectal Cancer;ACTIVE_NOT_RECRUITING;['PHASE2', 'PHASE3'];INTERVENTIONAL;700.0;['Colorectal Neoplasms']
NCT00867321;Bevacizumab and Sorafenib as First-Line Therapy in Treating Patients With Locally Advanced or Metastatic Liver Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;24.0;['Liver Cancer']
NCT00385021;ChronoFOLFOX Plus Avastin for Patients With Metastatic Colorectal Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;20.0;['Colorectal Neoplasms']
NCT00853021;Bevacizumab and Aldesleukin in Treating Patients With Metastatic Clear Cell Carcinoma of the Kidney;COMPLETED;['PHASE2'];INTERVENTIONAL;26.0;['Kidney Cancer']
NCT00612430;Ph II Bevacizumab + Etoposide for Pts w Recurrent MG;COMPLETED;['PHASE2'];INTERVENTIONAL;59.0;['Glioblastoma', 'Gliosarcoma']
NCT02829931;Hypofractionated Stereotactic Irradiation With Nivolumab, Ipilimumab and Bevacizumab in Patients With Recurrent High Grade Gliomas;COMPLETED;['PHASE1'];INTERVENTIONAL;33.0;['Malignant Glioma']
NCT01987830;Bevacizumab w / Temozolomide PET & Vascular MRI For GBM;COMPLETED;['NA'];INTERVENTIONAL;13.0;['Recurrent Glioblastoma']
NCT04008030;A Study of Nivolumab, Nivolumab Plus Ipilimumab, or Investigator's Choice Chemotherapy for the Treatment of Participants With Deficient Mismatch Repair (dMMR)/Microsatellite Instability High (MSI-H) Metastatic Colorectal Cancer (mCRC);RECRUITING;['PHASE3'];INTERVENTIONAL;831.0;['Metastatic Colorectal Cancer']
NCT00352521;Dynamic Contrast-Enhanced Magnetic Resonance Imaging (DCE-MRI) With Bevacizumab and Irinotecan for Malignant Glioma;COMPLETED;['PHASE2'];INTERVENTIONAL;20.0;['Brain and Central Nervous System Tumors']
NCT00446030;Pilot Study of the Safety & Efficacy of Two Docetaxel-Based Regimens Plus Bevacizumab for the Adjuvant Treatment of Subjects With Node Positive or High Risk Node Negative Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;127.0;['Breast Neoplasms']
NCT00361231;Gemcitabine, Oxaliplatin in Combination With Bevacizumab in Biliary Tract and Gallbladder Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;35.0;['Biliary Tract Cancer', 'Gallbladder Adenocarcinoma']
NCT01091792;Exploratory Study of the Modulation of the Immune System by VEGF Blockade in Patients With Glioblastoma Multiforme (GBM);COMPLETED;['EARLY_PHASE1'];INTERVENTIONAL;13.0;['Glioblastoma Multiforme']
NCT05956821;Treatment of Relapsed/Refractory Intracranial Glioma in Patients Under 22 Years of Age;NOT_YET_RECRUITING;['PHASE1', 'PHASE2'];INTERVENTIONAL;20.0;['Glioblastoma Multiforme', 'Anaplastic Astrocytoma', 'Fibrillary Astrocytomas', 'Oligodendroglioma', 'Diffuse Intrinsic Brainstem Glioma']
NCT00545792;Safety Study Of Avastin And Pelvic Radiation In Women With Recurrent Gynecological Cancers;COMPLETED;['PHASE2'];INTERVENTIONAL;21.0;['Cervical Cancer', 'Endometrial Cancer', 'Ovarian Cancer', 'Vaginal Cancer', 'Carcinoma of the Vulva']
NCT00856492;S0800, Nab-Paclitaxel, Doxorubicin, Cyclophosphamide, and Pegfilgrastim With or Without Bevacizumab in Treating Women With Inflammatory or Locally Advanced Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;215.0;['Breast Cancer']
NCT00254592;Neoadjuvant Treatment of Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;43.0;['Breast Cancer']
NCT02843230;Monitoring Anti-angiogenic Therapy in Brain Tumors by Advanced MRI;COMPLETED;;OBSERVATIONAL;30.0;['Glioblastoma']
NCT00447330;Oxaliplatin, Capecitabine and Avastin for Metastatic Esophagogastric Adenocarcinoma;COMPLETED;['PHASE2'];INTERVENTIONAL;60.0;['Esophageal Neoplasms', 'Stomach Neoplasms', 'Neoplasm Metastasis']
NCT04931342;A Study Evaluating the Efficacy and Safety of Biomarker-Driven Therapies in Patients With Persistent or Recurrent Rare Epithelial Ovarian Tumors;RECRUITING;['PHASE2'];INTERVENTIONAL;550.0;['Ovarian Cancer']
NCT00609765;Avastin, Fluorouracil, Doxorubicin and Streptozocin in Locally Advanced and Metastatic Pancreatic Endocrine Tumors;TERMINATED;['PHASE2'];INTERVENTIONAL;1.0;['Pancreatic Cancer']
NCT00722865;Avastin (Bevacizumab) Plus Adriamycin, Bleomycin, Vinblastine and Dacarbazine (ABVD) for Advanced Stage Hodgkin Lymphoma;TERMINATED;['PHASE2'];INTERVENTIONAL;25.0;['Hodgkin Lymphoma']
NCT03740165;Study of Chemotherapy With Pembrolizumab (MK-3475) Followed by Maintenance With Olaparib (MK-7339) for the First-Line Treatment of Women With BRCA Non-mutated Advanced Epithelial Ovarian Cancer (EOC) (MK-7339-001/KEYLYNK-001/ENGOT-ov43/GOG-3036);ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;1367.0;['Ovarian Cancer', 'Fallopian Tube Cancer', 'Peritoneal Neoplasms']
NCT02414165;The Toca 5 Trial: Toca 511 & Toca FC Versus Standard of Care in Patients With Recurrent High Grade Glioma;TERMINATED;['PHASE2', 'PHASE3'];INTERVENTIONAL;403.0;['Glioblastoma Multiforme', 'Anaplastic Astrocytoma']
NCT00126542;Bevacizumab and Erlotinib in Treating Patients With Recurrent or Metastatic Ovarian Epithelial, Fallopian Tube, or Primary Peritoneal Cavity Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;35.0;['Fallopian Tube Cancer', 'Primary Peritoneal Cavity Cancer', 'Recurrent Ovarian Epithelial Cancer', 'Stage IV Ovarian Epithelial Cancer']
NCT00392665;Bevacizumab/Tarceva and Tarceva/Sulindac in Squamous Cell Carcinoma of the Head and Neck;TERMINATED;['PHASE2'];INTERVENTIONAL;36.0;['Squamous Cell Carcinoma of the Head and Neck (SCCHN)']
NCT01167712;Paclitaxel and Carboplatin With or Without Bevacizumab in Treating Patients With Stage II, Stage III, or Stage IV Ovarian Epithelial Cancer, Primary Peritoneal Cancer, or Fallopian Tube Cancer;ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;692.0;['Fallopian Tube Endometrioid Adenocarcinoma', 'Fallopian Tube Mucinous Adenocarcinoma', 'Fallopian Tube Transitional Cell Carcinoma', 'Ovarian Brenner Tumor', 'Ovarian Clear Cell Adenocarcinofibroma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Mucinous Adenocarcinoma', 'Ovarian Seromucinous Carcinoma', 'Ovarian Serous Adenocarcinoma', 'Ovarian Transitional Cell Carcinoma', 'Ovarian Undifferentiated Carcinoma', 'Primary Peritoneal Serous Adenocarcinoma', 'Stage IIA Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIA Ovarian Cancer AJCC V6 and v7', 'Stage IIB Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIB Ovarian Cancer AJCC v6 and v7', 'Stage IIC Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIC Ovarian Cancer AJCC v6 and v7', 'Stage IIIA Fallopian Tube Cancer AJCC v7', 'Stage IIIA Ovarian Cancer AJCC v6 and v7', 'Stage IIIA Primary Peritoneal Cancer AJCC v7', 'Stage IIIB Fallopian Tube Cancer AJCC v7', 'Stage IIIB Ovarian Cancer AJCC v6 and v7', 'Stage IIIB Primary Peritoneal Cancer AJCC v7', 'Stage IIIC Fallopian Tube Cancer AJCC v7', 'Stage IIIC Ovarian Cancer AJCC v6 and v7', 'Stage IIIC Primary Peritoneal Cancer AJCC v7', 'Stage IV Fallopian Tube Cancer AJCC v6 and v7', 'Stage IV Ovarian Cancer AJCC v6 and v7', 'Stage IV Primary Peritoneal Cancer AJCC v7']
NCT01114555;Bevacizumab, Irinotecan and Temozolomide for Relapsed or Refractory Neuroblastoma;COMPLETED;['PHASE2'];INTERVENTIONAL;34.0;['Neuroblastoma']
NCT02974621;Cediranib Maleate and Olaparib Compared to Bevacizumab in Treating Patients With Recurrent Glioblastoma;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;70.0;['Recurrent Glioblastoma']
NCT04553692;Phase 1a/1b Study of Aplitibart (IGM-8444) Alone or in Combination in Participants With Relapsed, Refractory, or Newly Diagnosed Cancers;RECRUITING;['PHASE1'];INTERVENTIONAL;430.0;['Solid Tumor', 'Colorectal Cancer', 'Non Hodgkin Lymphoma', 'Sarcoma', 'Chondrosarcoma', 'Small Lymphocytic Lymphoma', 'Chronic Lymphocytic Leukemia', 'Acute Myeloid Leukemia']
NCT00403130;Phase 2 Study of Gemzar, Taxol & Avastin Combination as 1st Line Treatment for Metastatic Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;31.0;['Breast Cancer', 'Metastatic Breast Cancer']
NCT03412630;Perfusion CT in Predicting Outcomes in Ovarian, Fallopian, or Peritoneal Cancer With Bevacizumab;TERMINATED;['NA'];INTERVENTIONAL;1.0;['Recurrent Fallopian Tube Carcinoma', 'Recurrent Ovarian Carcinoma', 'Recurrent Primary Peritoneal Carcinoma']
NCT00507585;Hepatic Arterial Infusion of Oxaliplatin, Fluorouracil, Leucovorin, and Avastin;COMPLETED;['PHASE1'];INTERVENTIONAL;63.0;['Liver Cancer', 'Advanced Solid Tumors']
NCT00533585;BAY 43-9006 in Previously Untreated Patients With Non-Small Cell Lung Cancer (NSCLC);COMPLETED;['PHASE1'];INTERVENTIONAL;23.0;['Lung Cancer']
NCT01013285;Bevacizumab, Temozolomide, and External Beam Radiation Therapy as First-Line Therapy in Treating Patients With Newly Diagnosed Glioblastoma Multiforme or Gliosarcoma;COMPLETED;['PHASE2'];INTERVENTIONAL;70.0;['Brain and Central Nervous System Tumors']
NCT00027885;Phase II Bevacizumab + Tax In Advanced Breast Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;49.0;['Breast Cancer']
NCT01940887;A Phase 3 Safety and Efficacy Study of Fovista® (E10030) Intravitreous Administration in Combination With Either Avastin® or Eylea® Compared to Avastin® or Eylea® Monotherapy;TERMINATED;['PHASE3'];INTERVENTIONAL;645.0;['Age-Related Macular Degeneration']
NCT04737187;Phase III Study of Trifluridine/Tipiracil With and Without Bevacizumab in Refractory Metastatic Colorectal Cancer Patients;COMPLETED;['PHASE3'];INTERVENTIONAL;492.0;['Refractory Metastatic Colorectal Cancer']
NCT02446431;Metronomic Therapy for Pediatric Patients With Solid Tumors at High Risk of Recurrence;RECRUITING;['EARLY_PHASE1'];INTERVENTIONAL;20.0;['Solid Tumor']
NCT01588431;Bevacizumab/Ph 2 for Locally Advanced Head and Neck Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;3.0;['Carcinoma, Squamous Cell of Head and Neck']
NCT00458731;Bevacizumab and Cediranib Maleate in Treating Patients With Metastatic or Unresectable Solid Tumor, Lymphoma, Intracranial Glioblastoma, Gliosarcoma or Anaplastic Astrocytoma;COMPLETED;['PHASE1'];INTERVENTIONAL;57.0;['Adult Grade III Lymphomatoid Granulomatosis', 'Adult Nasal Type Extranodal NK/T-cell Lymphoma', 'Anaplastic Large Cell Lymphoma', 'Angioimmunoblastic T-cell Lymphoma', 'Childhood Burkitt Lymphoma', 'Childhood Diffuse Large Cell Lymphoma', 'Childhood Grade III Lymphomatoid Granulomatosis', 'Childhood Immunoblastic Large Cell Lymphoma', 'Childhood Nasal Type Extranodal NK/T-cell Lymphoma', 'Cutaneous B-cell Non-Hodgkin Lymphoma', 'Extranodal Marginal Zone B-cell Lymphoma of Mucosa-associated Lymphoid Tissue', 'Hepatosplenic T-cell Lymphoma', 'Intraocular Lymphoma', 'Nodal Marginal Zone B-cell Lymphoma', 'Noncutaneous Extranodal Lymphoma', 'Peripheral T-cell Lymphoma', 'Progressive Hairy Cell Leukemia, Initial Treatment', 'Recurrent Adult Burkitt Lymphoma', 'Recurrent Adult Diffuse Large Cell Lymphoma', 'Recurrent Adult Diffuse Mixed Cell Lymphoma', 'Recurrent Adult Diffuse Small Cleaved Cell Lymphoma', 'Recurrent Adult Hodgkin Lymphoma', 'Recurrent Adult Immunoblastic Large Cell Lymphoma', 'Recurrent Adult Lymphoblastic Lymphoma', 'Recurrent Adult T-cell Leukemia/Lymphoma', 'Recurrent Childhood Anaplastic Large Cell Lymphoma', 'Recurrent Childhood Large Cell Lymphoma', 'Recurrent Childhood Lymphoblastic Lymphoma', 'Recurrent Childhood Small Noncleaved Cell Lymphoma', 'Recurrent Grade 1 Follicular Lymphoma', 'Recurrent Grade 2 Follicular Lymphoma', 'Recurrent Grade 3 Follicular Lymphoma', 'Recurrent Mantle Cell Lymphoma', 'Recurrent Mycosis Fungoides/Sezary Syndrome', 'Recurrent/Refractory Childhood Hodgkin Lymphoma', 'Refractory Hairy Cell Leukemia', 'Small Intestine Lymphoma', 'Splenic Marginal Zone Lymphoma', 'Stage IV Adult Burkitt Lymphoma', 'Stage IV Adult Diffuse Large Cell Lymphoma', 'Stage IV Adult Diffuse Mixed Cell Lymphoma', 'Stage IV Adult Diffuse Small Cleaved Cell Lymphoma', 'Stage IV Adult Hodgkin Lymphoma', 'Stage IV Adult Immunoblastic Large Cell Lymphoma', 'Stage IV Adult Lymphoblastic Lymphoma', 'Stage IV Adult T-cell Leukemia/Lymphoma', 'Stage IV Childhood Anaplastic Large Cell Lymphoma', 'Stage IV Childhood Hodgkin Lymphoma', 'Stage IV Childhood Large Cell Lymphoma', 'Stage IV Childhood Lymphoblastic Lymphoma', 'Stage IV Childhood Small Noncleaved Cell Lymphoma', 'Stage IV Grade 1 Follicular Lymphoma', 'Stage IV Grade 2 Follicular Lymphoma', 'Stage IV Grade 3 Follicular Lymphoma', 'Stage IV Mantle Cell Lymphoma', 'Stage IVA Mycosis Fungoides/Sezary Syndrome', 'Stage IVB Mycosis Fungoides/Sezary Syndrome', 'T-cell Large Granular Lymphocyte Leukemia', 'Testicular Lymphoma', 'Unspecified Adult Solid Tumor, Protocol Specific', 'Unspecified Childhood Solid Tumor, Protocol Specific', 'Waldenström Macroglobulinemia']
NCT01468831;Minocycline to Treat Branch Retinal Vein Occlusion;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;9.0;['Retinal Vein Occlusion']
NCT01366131;Study Evaluating the Safety and Efficacy of MEGF0444A in Combination With Carboplatin, Paclitaxel and Bevacizumab in Patients With Advanced or Recurrent Non-Squamous Non-Small Cell Lung Cancer Who Have Not Received Prior Chemotherapy for Advanced Disease (NILE);COMPLETED;['PHASE2'];INTERVENTIONAL;104.0;['Non-Squamous Non-Small Cell Lung Cancer']
